Time,T,Shares,Price,MPID,X
34897645,B,73,646000,,Q
34900879,B,100,645600,,Q
34901502,B,85,645700,,Q
34901502,B,15,645700,,Q
34901502,B,100,645700,,Q
34906729,B,100,645400,,Q
34908548,B,2,645300,,Q
34908548,B,1,645300,,Q
34908549,B,20,645300,,Q
34908549,B,2,645300,,Q
34908775,B,75,645300,,Q
34908776,B,62,645200,,Q
34908776,B,2,645200,,Q
34908792,B,36,645200,,Q
34909464,S,100,645200,,Q
34910130,S,100,644900,,Q
34911008,B,100,644800,,Q
34911008,B,100,644800,,Q
34913557,S,2,644600,,Q
34913557,S,7,644600,,Q
34913557,S,5,644600,,Q
34914446,B,100,644600,,Q
34921775,S,1,644600,,Q
34921775,S,4,644600,,Q
34921775,S,8,644600,,Q
34921776,B,1,644600,,Q
34921776,B,4,644600,,Q
34921782,S,1,644600,,Q
34932474,S,12,645300,,Q
34934149,B,100,645300,,Q
34934149,B,11,645300,,Q
34934149,B,11,645300,,Q
34940306,B,100,645100,,Q
34940307,B,61,645000,,Q
34940307,B,39,645000,,Q
34940307,B,100,645000,,Q
34940325,B,100,644900,,Q
34940460,B,100,644900,,Q
34941525,B,100,644800,,Q
34941526,S,100,644800,,Q
34941526,S,100,644800,,Q
34941526,S,47,644800,,Q
34943997,B,100,644500,,Q
34953636,S,100,644600,,Q
34953980,S,20,644800,,Q
34953981,S,16,644800,,Q
34964447,B,13,644500,,Q
34964447,B,2,644500,,Q
34964447,B,75,644500,,Q
34964447,B,10,644500,,Q
34964448,S,100,644400,,Q
34964448,S,100,644400,,Q
34964448,S,100,644400,,Q
34964448,S,83,644400,,Q
34964448,S,17,644400,,Q
34964639,B,100,644300,,Q
34964639,S,100,644400,,Q
34964639,S,28,644400,,Q
34964639,S,36,644400,,Q
34964639,S,91,644400,,Q
34964639,S,9,644400,,Q
34964639,S,100,644400,,Q
34964741,B,121,644400,,Q
34964741,B,28,644400,,Q
34967050,B,100,644100,,Q
34967050,B,100,644100,,Q
34969082,B,100,644100,,Q
34970682,B,1,644100,,Q
34971299,B,94,644000,,Q
34971299,B,6,644000,,Q
34973686,S,6,644000,,Q
34973699,S,100,644100,,Q
34973699,B,100,644100,,Q
34977036,B,17,643800,,Q
34977036,S,100,643900,,Q
34977036,S,26,643900,,Q
34977036,B,17,643800,,Q
34978929,B,9,643800,,Q
34980263,S,13,643800,,Q
34980263,S,31,643800,,Q
34983871,S,49,644000,,Q
34983871,S,1,644000,,Q
34983871,B,27,643900,,Q
34983871,S,2,644000,,Q
34983871,S,2,644000,,Q
34983872,S,23,644000,,Q
34988557,B,18,643700,,Q
34988557,B,1,643600,,Q
34988557,S,27,643800,,Q
34988557,S,57,643800,,Q
34988557,S,100,643800,,Q
34988557,S,100,643800,,Q
34988558,S,100,643800,,Q
34988558,B,24,643700,,Q
34988569,B,25,643700,,Q
34988569,B,43,643700,,Q
34990015,S,25,643800,,Q
34990015,B,30,643700,,Q
34990015,B,100,643700,,Q
34990015,B,60,643700,,Q
34990015,B,100,643700,,Q
34990016,B,100,643600,,Q
34990044,S,39,643600,,Q
34990044,S,30,643600,,Q
34992801,B,11,643500,,Q
34992801,B,8,643400,,Q
34992801,B,92,643400,,Q
34992801,B,100,643400,,Q
34992822,B,1,643300,,Q
34992832,B,100,643200,,Q
34992833,B,2,643200,,Q
34992833,S,100,643200,,Q
34992833,S,50,643200,,Q
34992833,S,23,643200,,Q
34992833,S,27,643200,,Q
34992915,B,3,643100,,Q
34994145,B,3,643000,,Q
34996268,B,100,643300,,Q
34996270,B,11,643200,,Q
34998305,B,10,643200,,Q
35001127,B,1,643000,,Q
35001127,B,100,642900,,Q
35001570,S,100,643000,,Q
35001570,B,2,643000,,Q
35002527,B,2,642900,,Q
35002527,B,3,642900,,Q
35008290,B,18,642900,,Q
35008290,B,1,642800,,Q
35008290,B,2,642800,,Q
35008290,B,79,642800,,Q
35012087,S,100,643000,,Q
35012087,S,47,643000,,Q
35020839,S,100,643300,,Q
35020839,S,30,643300,,Q
35020839,S,10,643300,,Q
35020839,B,20,643300,,Q
35020839,B,80,643300,,Q
35021691,S,50,643400,,Q
35024985,B,100,643600,,Q
35027555,B,15,643200,,Q
35027700,B,100,643100,,Q
35027700,B,23,643100,,Q
35029147,B,100,643000,,Q
35029147,B,1,643000,,Q
35029147,B,17,643000,,Q
35029148,S,100,643100,,Q
35029148,S,35,643100,,Q
35029148,S,35,643100,,Q
35029148,S,100,643100,,Q
35029148,S,100,643100,,Q
35029158,B,35,643000,,Q
35029158,B,35,643000,,Q
35029158,B,35,643000,,Q
35032137,S,100,643100,,Q
35032137,S,75,643100,,Q
35032137,S,125,643100,,Q
35032147,B,17,643000,,Q
35044133,B,100,642800,,Q
35044133,B,12,642800,,Q
35044133,B,19,642800,,Q
35044133,S,100,642900,,Q
35044133,S,34,642900,,Q
35044133,S,35,642900,,Q
35044133,S,48,642900,,Q
35044133,S,37,642900,,Q
35044133,S,100,642900,,Q
35044133,B,34,642800,,Q
35044133,B,35,642800,,Q
35044134,S,43,642900,,Q
35044134,B,34,642800,,Q
35045119,S,100,642800,,Q
35045119,S,56,642800,,Q
35047284,S,100,642800,,Q
35047284,S,100,642800,,Q
35047284,S,100,642800,,Q
35048730,B,100,642600,,Q
35048730,B,100,642600,,Q
35048730,B,100,642600,,Q
35048730,B,16,642600,,Q
35048730,B,10,642600,,Q
35048730,B,90,642600,,Q
35048731,B,100,642600,,Q
35048754,S,100,642600,,Q
35049606,B,100,642600,,Q
35049834,B,4,642500,,Q
35049834,B,96,642500,,Q
35049834,B,4,642500,,Q
35049834,B,20,642500,,Q
35049834,B,4,642500,,Q
35049835,S,1,642500,,Q
35052032,B,1,642700,,Q
